in s,C2 in V
-2.298400E-06,7.99863E-03
-2.296000E-06,1.15631E-02
-2.293600E-06,-2.69473E-03
-2.291200E-06,8.69727E-04
-2.288800E-06,-2.69473E-03
-2.286400E-06,8.69727E-04
-2.284000E-06,8.69727E-04
-2.281600E-06,4.43418E-03
-2.279200E-06,-6.25918E-03
-2.276800E-06,-2.69473E-03
-2.274400E-06,1.51275E-02
-2.272000E-06,-2.69473E-03
-2.269600E-06,1.15631E-02
-2.267200E-06,8.69727E-04
-2.264800E-06,8.69727E-04
-2.262400E-06,-6.25918E-03
-2.260000E-06,1.15631E-02
-2.257600E-06,-2.69473E-03
-2.255200E-06,8.69727E-04
-2.252800E-06,7.99863E-03
-2.250400E-06,7.99863E-03
-2.248000E-06,8.69727E-04
-2.245600E-06,-6.25918E-03
-2.243200E-06,8.69727E-04
-2.240800E-06,1.15631E-02
-2.238400E-06,7.99863E-03
-2.236000E-06,4.43418E-03
-2.233600E-06,8.69727E-04
-2.231200E-06,-2.69473E-03
-2.228800E-06,-2.69473E-03
-2.226400E-06,7.99863E-03
-2.224000E-06,-2.69473E-03
-2.221600E-06,8.69727E-04
-2.219200E-06,7.99863E-03
-2.216800E-06,7.99863E-03
-2.214400E-06,7.99863E-03
-2.212000E-06,1.51275E-02
-2.209600E-06,1.51275E-02
-2.207200E-06,1.51275E-02
-2.204800E-06,1.86920E-02
-2.202400E-06,-6.25918E-03
-2.200000E-06,7.99863E-03
-2.197600E-06,-6.25918E-03
-2.195200E-06,8.69727E-04
-2.192800E-06,8.69727E-04
-2.190400E-06,8.69727E-04
-2.188000E-06,8.69727E-04
-2.185600E-06,4.43418E-03
-2.183200E-06,-6.25918E-03
-2.180800E-06,1.51275E-02
-2.178400E-06,1.15631E-02
-2.176000E-06,-6.25918E-03
-2.173600E-06,4.43418E-03
-2.171200E-06,4.43418E-03
-2.168800E-06,7.99863E-03
-2.166400E-06,1.51275E-02
-2.164000E-06,4.43418E-03
-2.161600E-06,1.15631E-02
-2.159200E-06,8.69727E-04
-2.156800E-06,4.43418E-03
-2.154400E-06,-2.69473E-03
-2.152000E-06,-2.69473E-03
-2.149600E-06,4.43418E-03
-2.147200E-06,-6.25918E-03
-2.144800E-06,4.43418E-03
-2.142400E-06,4.43418E-03
-2.140000E-06,8.69727E-04
-2.137600E-06,-2.69473E-03
-2.135200E-06,-6.25918E-03
-2.132800E-06,-6.25918E-03
